S	I	R	e	d	dI	t
175	87	138	0	1	1	2.1025
176	87	137	0	0	0	2.105
175	86	138	0	0	1	2.1075
176	86	138	1	0	0	2.11
177	85	139	1	0	0	2.1125
177	85	138	0	1	0	2.115
175	86	139	0	0	0	2.1175
175	85	139	0	0	1	2.12
175	85	139	0	0	0	2.1225
177	85	138	2	1	0	2.125
179	84	137	0	0	0	2.1275
180	84	136	0	0	0	2.13
181	83	135	0	1	0	2.1325
180	84	135	0	0	0	2.135
181	84	135	1	0	0	2.1375
180	84	135	0	0	1	2.14
180	84	135	0	0	0	2.1425
180	83	135	0	1	0	2.145
178	83	135	0	2	0	2.1475
179	83	135	1	0	0	2.15
178	84	135	1	1	0	2.1525
178	84	135	0	0	0	2.155
177	85	135	1	1	0	2.1575
177	85	135	1	1	0	2.16
177	86	134	1	1	0	2.1625
177	86	134	0	0	0	2.165
176	87	134	0	0	0	2.1675
175	87	134	0	1	0	2.17
176	87	133	0	0	0	2.1725
175	88	133	0	0	0	2.175
174	89	133	0	0	0	2.1775
174	91	131	0	0	0	2.18
173	92	131	0	0	0	2.1825
174	91	131	1	1	0	2.185
175	91	130	1	1	0	2.1875
172	93	130	0	1	0	2.19
173	91	130	1	1	1	2.1925
174	90	131	1	0	0	2.195
173	91	131	0	0	0	2.1975
172	92	131	0	0	0	2.2
172	92	130	0	1	0	2.2025
173	90	129	1	2	1	2.205
173	90	129	0	0	0	2.2075
173	90	129	0	0	0	2.21
171	91	129	0	1	0	2.2125
172	91	129	1	0	0	2.215
172	91	128	0	1	0	2.2175
173	90	129	1	0	0	2.22
173	91	129	1	0	0	2.2225
176	91	129	3	0	0	2.225
176	89	130	1	2	0	2.2275
176	89	130	0	0	0	2.23
177	89	128	0	1	0	2.2325
177	89	128	0	0	0	2.235
178	88	129	1	0	0	2.2375
178	87	129	0	0	1	2.24
178	87	128	0	0	1	2.2425
178	86	128	0	1	0	2.245
178	84	130	0	0	0	2.2475
178	84	131	1	0	0	2.25
178	84	131	0	0	0	2.2525
178	83	132	0	0	0	2.255
178	83	132	0	0	0	2.2575
178	82	133	1	1	0	2.26
178	81	134	1	1	0	2.2625
179	80	134	1	0	1	2.265
179	80	134	0	0	0	2.2675
179	80	133	0	1	0	2.27
181	79	132	0	0	0	2.2725
181	79	132	0	0	0	2.275
181	78	132	0	0	1	2.2775
180	78	132	0	0	1	2.28
178	77	133	0	1	1	2.2825
178	77	132	1	2	0	2.285
176	79	131	0	1	0	2.2875
177	79	131	1	0	0	2.29
178	79	131	1	0	0	2.2925
178	79	131	0	0	0	2.295
180	79	129	1	1	0	2.2975
181	78	130	1	0	0	2.3
182	76	130	1	1	1	2.3025
182	77	129	1	1	0	2.305
181	78	128	0	1	0	2.3075
182	78	126	0	1	0	2.31
182	77	127	0	0	0	2.3125
182	77	128	2	1	0	2.315
185	77	128	3	0	0	2.3175
185	77	128	1	0	1	2.32
185	77	128	0	0	0	2.3225
185	76	129	0	0	0	2.325
188	75	126	0	0	1	2.3275
187	76	126	0	0	0	2.33
185	78	126	0	0	0	2.3325
186	77	127	1	0	0	2.335
188	77	126	1	0	0	2.3375
189	77	125	0	0	0	2.34
190	77	124	1	1	0	2.3425
189	77	124	0	1	0	2.345
189	75	124	0	1	1	2.3475
189	76	124	1	0	0	2.35
189	75	124	0	1	0	2.3525
189	75	124	0	0	0	2.355
189	72	125	0	1	1	2.3575
190	72	125	1	0	0	2.36
190	73	125	1	0	0	2.3625
189	74	125	0	0	0	2.365
191	72	126	2	1	0	2.3675
189	72	126	1	3	0	2.37
189	72	126	0	0	0	2.3725
189	70	128	1	1	0	2.375
189	70	128	0	0	0	2.3775
189	70	127	0	1	0	2.38
188	70	127	0	1	0	2.3825
187	71	127	0	0	0	2.385
186	70	126	0	3	0	2.3875
186	70	126	0	0	0	2.39
185	70	126	0	1	0	2.3925
184	70	124	0	3	0	2.395
185	70	124	1	0	0	2.3975
186	69	125	1	0	0	2.4
185	70	125	0	0	0	2.4025
186	69	125	1	1	0	2.405
186	70	125	1	0	0	2.4075
186	70	125	0	0	0	2.41
188	69	124	1	0	1	2.4125
188	68	123	1	3	0	2.415
189	68	122	0	0	0	2.4175
189	68	122	0	0	0	2.42
189	68	121	0	1	0	2.4225
188	68	121	0	1	0	2.425
189	68	121	1	0	0	2.4275
189	68	121	0	0	0	2.43
190	68	121	1	0	0	2.4325
190	67	122	0	0	0	2.435
190	68	120	0	1	0	2.4375
191	68	120	1	0	0	2.44
190	68	120	0	1	0	2.4425
189	67	120	0	2	0	2.445
189	67	120	0	0	0	2.4475
189	65	121	0	0	1	2.45
189	65	121	0	0	0	2.4525
192	65	121	3	0	0	2.455
193	64	121	1	1	0	2.4575
192	65	121	0	0	0	2.46
192	65	121	0	0	0	2.4625
192	65	120	0	1	0	2.465
192	65	120	0	0	0	2.4675
192	64	120	0	1	0	2.47
192	64	120	0	0	0	2.4725
192	63	121	0	0	0	2.475
193	63	121	1	0	0	2.4775
193	63	121	0	0	0	2.48
193	63	121	1	1	0	2.4825
194	62	120	0	0	1	2.485
192	63	120	0	1	0	2.4875
190	64	120	0	1	0	2.49
190	64	120	0	0	0	2.4925
188	66	120	0	0	0	2.495
188	66	120	0	0	0	2.4975
190	66	118	0	0	0	2.5
190	65	118	0	1	0	2.5025
190	64	118	0	1	0	2.505
190	64	118	0	0	0	2.5075
190	64	118	0	0	0	2.51
190	64	117	0	1	0	2.5125
189	65	117	1	1	0	2.515
188	64	117	0	2	0	2.5175
188	64	117	0	0	0	2.52
188	64	117	0	0	0	2.5225
189	64	117	1	0	0	2.525
188	65	117	0	0	0	2.5275
189	65	117	1	0	0	2.53
189	65	118	1	0	0	2.5325
187	66	118	0	1	0	2.535
186	67	117	1	2	0	2.5375
185	67	117	0	1	0	2.54
185	67	117	0	0	0	2.5425
185	66	118	0	0	0	2.545
186	65	119	1	0	0	2.5475
187	66	119	2	0	0	2.55
187	66	118	0	1	0	2.5525
186	67	118	0	0	0	2.555
186	67	118	0	0	0	2.5575
186	67	117	0	1	0	2.56
186	65	118	1	1	1	2.5625
187	65	118	1	0	0	2.565
188	66	118	2	0	0	2.5675
188	66	118	0	0	0	2.57
188	66	118	0	0	0	2.5725
188	65	119	0	0	0	2.575
189	65	119	2	1	0	2.5775
187	67	117	0	2	0	2.58
187	66	118	0	0	0	2.5825
187	66	118	0	0	0	2.585
187	65	118	0	0	1	2.5875
188	64	119	1	0	0	2.59
187	65	119	0	0	0	2.5925
187	64	120	0	0	0	2.595
189	63	121	2	0	0	2.5975
189	63	120	0	1	0	2.6
189	60	122	0	1	0	2.6025
189	60	122	0	0	0	2.605
190	59	122	1	0	1	2.6075
190	58	122	0	1	0	2.61
190	58	122	0	0	0	2.6125
191	58	122	1	0	0	2.615
189	60	122	0	0	0	2.6175
190	60	122	1	0	0	2.62
188	61	122	0	1	0	2.6225
188	61	121	0	1	0	2.625
190	61	121	2	0	0	2.6275
190	61	120	0	1	0	2.63
189	62	120	0	0	0	2.6325
187	63	120	0	1	0	2.635
186	64	119	0	1	0	2.6375
187	64	119	1	0	0	2.64
187	63	119	0	1	0	2.6425
188	62	120	1	0	0	2.645
188	62	120	0	0	0	2.6475
188	62	120	0	0	0	2.65
187	61	121	0	1	0	2.6525
188	61	121	1	0	0	2.655
189	61	121	1	0	0	2.6575
186	64	121	0	0	0	2.66
187	63	120	1	1	1	2.6625
188	63	119	0	0	0	2.665
189	63	119	1	0	0	2.6675
190	63	119	1	0	0	2.67
190	63	118	0	1	0	2.6725
190	64	118	1	0	0	2.675
189	64	118	0	1	0	2.6775
189	64	118	0	0	0	2.68
190	64	116	0	1	0	2.6825
190	64	116	0	0	0	2.685
189	64	116	0	1	0	2.6875
188	65	116	0	0	0	2.69
188	65	116	0	0	0	2.6925
188	64	116	0	1	0	2.695
188	64	116	0	0	0	2.6975
188	64	116	0	0	0	2.7
189	64	116	1	0	0	2.7025
191	64	116	2	0	0	2.705
194	64	113	0	0	0	2.7075
195	64	113	1	0	0	2.71
196	64	113	1	0	0	2.7125
195	62	114	1	3	0	2.715
195	61	114	0	1	0	2.7175
195	61	114	0	0	0	2.72
196	61	113	1	1	0	2.7225
195	62	113	0	0	0	2.725
196	61	113	0	0	0	2.7275
195	61	114	0	0	0	2.73
195	60	115	0	0	0	2.7325
195	61	114	1	1	0	2.735
193	62	114	0	1	0	2.7375
193	62	114	0	0	0	2.74
193	62	114	0	0	0	2.7425
192	62	113	0	2	0	2.745
190	63	113	0	1	0	2.7475
189	64	113	0	0	0	2.75
189	64	113	0	0	0	2.7525
187	66	113	1	1	0	2.755
187	66	112	0	1	0	2.7575
189	65	112	2	0	1	2.76
188	66	112	0	0	0	2.7625
188	66	111	0	1	0	2.765
189	65	112	1	0	0	2.7675
188	65	113	0	0	0	2.77
186	65	113	0	2	0	2.7725
185	66	113	0	0	0	2.775
186	65	113	1	1	0	2.7775
184	65	114	0	1	0	2.78
183	65	113	1	3	0	2.7825
184	65	113	1	0	0	2.785
184	64	114	0	0	0	2.7875
184	64	114	0	0	0	2.79
186	64	113	1	0	0	2.7925
186	64	113	0	0	0	2.795
185	65	113	0	0	0	2.7975
185	65	113	0	0	0	2.8
185	64	113	0	0	1	2.8025
184	64	113	0	1	0	2.805
186	64	113	2	0	0	2.8075
186	63	114	0	0	0	2.81
186	63	114	0	0	0	2.8125
186	63	114	0	0	0	2.815
185	64	114	0	0	0	2.8175
184	65	114	0	0	0	2.82
183	64	115	0	1	0	2.8225
182	64	115	0	1	0	2.825
183	64	113	0	1	0	2.8275
182	64	113	0	1	0	2.83
181	63	114	0	1	0	2.8325
181	63	114	0	0	0	2.835
183	62	113	1	0	1	2.8375
183	62	113	0	0	0	2.84
184	62	112	1	1	0	2.8425
184	62	112	0	0	0	2.845
183	63	112	0	0	0	2.8475
184	63	111	0	0	0	2.85
183	64	110	0	1	0	2.8525
183	64	110	0	0	0	2.855
183	64	110	0	0	0	2.8575
183	64	111	1	0	0	2.86
183	64	111	0	0	0	2.8625
183	65	111	1	0	0	2.865
182	65	111	0	1	0	2.8675
182	65	110	0	1	0	2.87
184	65	110	2	0	0	2.8725
184	65	110	0	0	0	2.875
184	65	110	0	0	0	2.8775
184	65	109	0	1	0	2.88
186	64	110	2	0	0	2.8825
186	64	110	0	0	0	2.885
185	65	110	0	0	0	2.8875
186	64	111	1	0	0	2.89
186	64	111	0	0	0	2.8925
185	63	112	0	1	0	2.895
185	63	112	0	0	0	2.8975
185	63	111	0	1	0	2.9
185	63	111	0	0	0	2.9025
185	62	112	1	1	0	2.905
185	62	112	0	0	0	2.9075
184	62	112	0	1	0	2.91
185	61	113	1	0	0	2.9125
185	61	113	0	0	0	2.915
185	61	113	0	0	0	2.9175
186	61	113	1	0	0	2.92
185	62	113	0	0	0	2.9225
185	61	114	0	0	0	2.925
184	62	114	0	0	0	2.9275
185	62	114	1	0	0	2.93
184	62	114	0	1	0	2.9325
183	63	113	0	1	0	2.935
182	63	113	0	1	0	2.9375
181	64	113	0	0	0	2.94
182	64	112	0	0	0	2.9425
181	65	112	1	1	0	2.945
181	64	113	0	0	0	2.9475
181	64	113	0	0	0	2.95
182	64	112	0	0	0	2.9525
182	63	113	0	0	0	2.955
181	64	113	1	1	0	2.9575
180	65	113	0	0	0	2.96
180	65	113	0	0	0	2.9625
180	65	113	1	1	0	2.965
179	67	113	1	0	0	2.9675
179	67	112	0	1	0	2.97
180	67	112	1	0	0	2.9725
179	67	112	0	1	0	2.975
180	67	112	1	0	0	2.9775
180	66	112	0	1	0	2.98
181	65	112	1	0	1	2.9825
182	65	112	2	1	0	2.985
181	66	112	0	0	0	2.9875
181	66	112	0	0	0	2.99
180	67	112	0	0	0	2.9925
178	68	112	0	1	0	2.995
178	68	112	0	0	0	2.9975
177	69	112	0	0	0	3
179	67	113	1	0	0	3.0025
180	67	113	1	0	0	3.005
180	67	113	0	0	0	3.0075
181	69	111	2	1	0	3.01
180	70	111	0	0	0	3.0125
179	70	111	0	1	0	3.015
180	70	110	0	0	0	3.0175
180	71	110	1	0	0	3.02
181	71	110	1	0	0	3.0225
181	71	110	0	0	0	3.025
182	70	110	1	1	0	3.0275
182	70	110	0	0	0	3.03
182	71	110	1	0	0	3.0325
182	72	109	0	0	0	3.035
183	71	109	1	0	1	3.0375
182	71	110	0	0	0	3.04
182	71	110	0	0	0	3.0425
182	71	110	0	0	0	3.045
182	71	109	0	1	0	3.0475
180	71	110	0	1	0	3.05
179	72	110	0	0	0	3.0525
176	73	110	0	2	0	3.055
176	73	110	0	0	0	3.0575
178	73	109	1	0	0	3.06
179	73	109	1	0	0	3.0625
180	73	110	2	0	0	3.065
179	73	110	0	1	0	3.0675
180	75	109	2	0	0	3.07
180	74	110	0	0	0	3.0725
181	74	110	2	1	0	3.075
180	74	110	0	1	0	3.0775
180	75	109	0	0	0	3.08
179	74	110	0	1	0	3.0825
180	74	110	1	0	0	3.085
180	75	109	0	0	0	3.0875
179	77	109	1	0	0	3.09
177	76	110	0	2	0	3.0925
177	75	111	0	0	0	3.095
179	75	110	1	0	0	3.0975
179	75	110	0	0	0	3.1
179	74	110	0	1	0	3.1025
179	74	110	0	0	0	3.105
181	73	109	0	0	0	3.1075
182	72	108	0	0	1	3.11
182	72	108	0	0	0	3.1125
182	72	108	0	0	0	3.115
182	71	108	0	0	1	3.1175
180	71	106	0	4	0	3.12
181	71	106	1	0	0	3.1225
182	70	106	0	0	0	3.125
183	70	106	1	0	0	3.1275
183	70	106	0	0	0	3.13
184	70	106	1	0	0	3.1325
184	71	106	2	1	0	3.135
184	71	106	0	0	0	3.1375
183	72	106	0	0	0	3.14
181	72	106	0	2	0	3.1425
180	72	106	0	1	0	3.145
181	72	106	1	0	0	3.1475
182	72	105	1	0	1	3.15
184	72	102	0	1	0	3.1525
184	72	102	0	0	0	3.155
184	72	100	0	2	0	3.1575
182	73	100	0	1	0	3.16
184	73	99	1	0	0	3.1625
184	73	99	0	0	0	3.165
184	73	99	0	0	0	3.1675
184	73	99	0	0	0	3.17
185	73	99	1	0	0	3.1725
185	72	100	0	0	0	3.175
184	72	100	0	1	0	3.1775
184	71	100	0	0	1	3.18
185	71	100	1	0	0	3.1825
183	71	100	0	2	0	3.185
182	72	100	0	0	0	3.1875
183	71	101	2	0	1	3.19
183	71	101	0	0	0	3.1925
183	70	102	0	0	0	3.195
183	70	102	0	0	0	3.1975
182	69	101	0	2	1	3.2
183	69	101	1	0	0	3.2025
183	69	101	0	0	0	3.205
184	69	101	1	0	0	3.2075
182	70	101	0	0	1	3.21
183	71	101	2	0	0	3.2125
183	70	102	0	0	0	3.215
182	70	103	0	0	0	3.2175
181	71	103	0	0	0	3.22
181	71	103	0	0	0	3.2225
181	71	103	0	0	0	3.225
180	72	103	0	0	0	3.2275
180	73	103	1	0	0	3.23
179	74	103	0	0	0	3.2325
181	74	102	1	0	0	3.235
181	74	102	0	0	0	3.2375
181	74	102	0	0	0	3.24
181	75	102	1	0	0	3.2425
179	77	102	0	0	0	3.245
179	77	102	0	0	0	3.2475
177	79	102	0	0	0	3.25
178	79	102	2	1	0	3.2525
178	79	102	0	0	0	3.255
177	80	102	0	0	0	3.2575
174	83	102	0	0	0	3.26
174	82	102	0	1	0	3.2625
174	82	102	0	0	0	3.265
173	83	102	0	0	0	3.2675
173	82	102	0	0	1	3.27
173	81	103	0	0	0	3.2725
173	80	103	1	2	0	3.275
172	81	104	1	0	0	3.2775
172	81	104	0	0	0	3.28
172	80	105	0	0	0	3.2825
172	80	104	0	1	0	3.285
172	80	104	1	1	0	3.2875
173	80	104	1	0	0	3.29
175	79	104	1	0	0	3.2925
174	80	104	0	0	0	3.295
174	80	104	0	0	0	3.2975
175	79	103	1	2	0	3.3
175	79	103	0	0	0	3.3025
175	80	103	1	0	0	3.305
175	80	103	0	0	0	3.3075
175	80	103	0	0	0	3.31
175	79	103	0	1	0	3.3125
175	80	102	1	1	0	3.315
174	81	102	0	0	0	3.3175
175	80	102	0	0	0	3.32
176	80	102	1	0	0	3.3225
176	79	102	0	0	1	3.325
176	79	102	0	0	0	3.3275
175	77	103	0	1	1	3.33
175	77	103	0	0	0	3.3325
175	77	103	0	0	0	3.335
174	78	103	0	0	0	3.3375
174	78	103	0	0	0	3.34
174	78	103	0	0	0	3.3425
176	77	102	1	0	1	3.345
176	77	102	0	0	0	3.3475
175	77	102	0	1	0	3.35
174	77	102	0	1	0	3.3525
173	78	102	0	0	0	3.355
172	78	102	0	1	0	3.3575
172	78	102	0	0	0	3.36
172	78	102	0	0	0	3.3625
172	78	102	1	1	0	3.365
173	79	100	1	1	0	3.3675
174	79	99	0	0	0	3.37
174	79	98	0	1	0	3.3725
172	81	98	0	0	0	3.375
171	82	97	0	1	0	3.3775
173	82	97	2	0	0	3.38
172	83	97	0	0	0	3.3825
171	83	97	0	0	1	3.385
171	83	98	1	0	0	3.3875
171	82	97	0	2	0	3.39
170	82	97	0	1	0	3.3925
170	83	96	0	0	0	3.395
170	82	96	1	2	0	3.3975
168	84	96	0	0	0	3.4
168	84	96	0	0	0	3.4025
168	83	97	0	0	0	3.405
168	82	97	0	0	1	3.4075
167	82	98	0	0	0	3.41
165	83	98	0	1	0	3.4125
164	83	98	0	1	0	3.415
163	83	98	0	1	0	3.4175
163	83	98	0	0	0	3.42
163	84	98	1	0	0	3.4225
163	84	98	0	0	0	3.425
163	84	98	0	0	0	3.4275
163	85	97	0	0	0	3.43
160	88	96	0	1	0	3.4325
162	88	95	1	0	0	3.435
162	88	95	0	0	0	3.4375
162	87	96	1	1	0	3.44
164	88	96	3	0	0	3.4425
165	88	96	1	0	0	3.445
164	88	96	0	1	0	3.4475
163	88	96	0	1	0	3.45
162	88	96	0	1	0	3.4525
162	89	94	0	1	0	3.455
162	89	94	1	0	1	3.4575
162	89	94	0	0	0	3.46
162	88	94	0	1	0	3.4625
161	89	95	1	0	0	3.465
161	89	95	0	0	0	3.4675
161	89	95	0	0	0	3.47
161	89	95	0	0	0	3.4725
160	91	94	0	0	0	3.475
160	91	94	1	1	0	3.4775
160	92	94	1	0	0	3.48
160	92	94	0	0	0	3.4825
160	92	94	0	0	0	3.485
161	91	94	1	1	0	3.4875
161	90	95	0	0	0	3.49
161	91	94	0	0	0	3.4925
163	90	93	1	1	0	3.495
162	91	93	0	0	0	3.4975
161	92	93	0	0	0	3.5
162	92	92	0	0	0	3.5025
162	91	93	0	0	0	3.505
162	91	92	1	2	0	3.5075
161	91	93	0	0	0	3.51
159	92	93	0	1	0	3.5125
159	91	93	0	1	0	3.515
160	91	91	1	2	0	3.5175
161	88	93	1	0	1	3.52
161	86	94	0	1	0	3.5225
161	86	94	0	0	0	3.525
162	85	93	0	1	0	3.5275
162	85	93	0	0	0	3.53
162	85	93	0	0	0	3.5325
162	84	94	0	0	0	3.535
162	84	94	0	0	0	3.5375
162	83	95	0	0	0	3.54
160	85	95	0	0	0	3.5425
161	83	95	1	1	1	3.545
161	83	95	0	0	0	3.5475
160	85	94	1	1	0	3.55
160	85	95	1	0	0	3.5525
160	83	97	0	0	0	3.555
160	83	97	0	0	0	3.5575
160	83	97	0	0	0	3.56
160	83	96	0	1	0	3.5625
160	83	96	0	0	0	3.565
160	82	97	0	0	0	3.5675
161	81	98	1	0	0	3.57
162	81	98	1	0	0	3.5725
162	81	98	0	0	0	3.575
163	82	97	2	1	0	3.5775
161	82	98	0	1	0	3.58
161	82	98	0	0	0	3.5825
161	82	97	0	1	0	3.585
162	82	96	1	1	0	3.5875
162	81	95	0	1	1	3.59
161	82	95	0	0	0	3.5925
161	81	94	0	2	0	3.595
161	81	94	0	0	0	3.5975
161	81	94	0	0	0	3.6
162	81	93	0	0	0	3.6025
164	81	92	1	0	0	3.605
164	80	92	0	0	1	3.6075
164	80	92	0	0	0	3.61
164	79	92	0	0	1	3.6125
164	79	92	0	0	0	3.615
162	80	93	1	1	0	3.6175
162	81	93	1	0	0	3.62
162	80	94	0	0	0	3.6225
162	80	93	0	0	1	3.625
163	80	92	0	0	0	3.6275
163	80	92	0	0	0	3.63
164	81	92	2	0	0	3.6325
164	81	92	0	0	0	3.635
163	82	92	0	0	0	3.6375
164	82	90	0	1	0	3.64
166	81	89	1	1	0	3.6425
165	81	89	0	1	0	3.645
166	81	87	0	1	0	3.6475
168	81	87	2	0	0	3.65
167	82	87	0	0	0	3.6525
166	81	89	0	0	0	3.655
166	79	91	0	0	0	3.6575
166	79	92	1	0	0	3.66
165	80	92	0	0	0	3.6625
165	80	92	0	0	0	3.665
166	79	93	1	0	0	3.6675
166	78	94	0	0	0	3.67
167	78	94	1	0	0	3.6725
167	78	94	0	0	0	3.675
164	81	94	0	0	0	3.6775
165	81	94	1	0	0	3.68
165	80	94	0	0	1	3.6825
163	81	94	0	1	0	3.685
165	81	94	2	0	0	3.6875
163	82	94	0	1	0	3.69
163	82	94	0	0	0	3.6925
164	81	93	0	1	0	3.695
165	81	93	1	0	0	3.6975
166	82	92	1	0	0	3.7
163	82	94	0	1	0	3.7025
163	82	94	0	0	0	3.705
163	82	94	0	0	0	3.7075
163	80	94	0	0	2	3.71
163	80	94	0	0	0	3.7125
162	82	94	1	0	0	3.715
161	81	95	1	2	0	3.7175
161	82	95	1	0	0	3.72
161	81	95	0	1	0	3.7225
162	81	95	1	0	0	3.725
160	82	95	0	1	0	3.7275
160	81	96	0	0	0	3.73
161	80	96	0	0	0	3.7325
163	79	97	2	0	0	3.735
164	81	97	3	0	0	3.7375
165	80	97	1	1	0	3.74
164	81	97	0	0	0	3.7425
164	82	97	1	0	0	3.745
164	82	97	0	0	0	3.7475
164	81	98	0	0	0	3.75
163	82	97	0	1	0	3.7525
162	83	97	0	0	0	3.755
163	83	97	1	0	0	3.7575
163	83	97	0	0	0	3.76
162	84	97	0	0	0	3.7625
162	86	96	1	0	0	3.765
162	85	96	0	1	0	3.7675
162	86	96	1	0	0	3.77
162	87	95	0	0	0	3.7725
160	88	94	0	2	0	3.775
159	90	94	1	0	0	3.7775
159	90	94	0	0	0	3.78
160	90	94	1	0	0	3.7825
161	90	94	1	0	0	3.785
161	89	93	0	2	0	3.7875
162	88	92	0	0	1	3.79
163	88	92	1	0	0	3.7925
162	87	93	0	1	0	3.795
162	87	93	0	0	0	3.7975
160	89	93	0	0	0	3.8
159	90	93	0	0	0	3.8025
158	90	93	0	1	0	3.805
157	90	93	0	1	0	3.8075
156	91	93	0	0	0	3.81
157	91	93	1	0	0	3.8125
156	91	92	0	2	0	3.815
155	92	92	0	0	0	3.8175
154	92	92	1	2	0	3.82
154	91	93	0	0	0	3.8225
153	92	93	0	0	0	3.825
153	90	94	1	2	0	3.8275
152	91	94	0	0	0	3.83
152	90	94	0	0	1	3.8325
152	88	95	0	1	0	3.835
152	88	95	0	0	0	3.8375
151	88	95	0	1	0	3.84
151	87	96	0	0	0	3.8425
151	87	96	0	0	0	3.845
151	88	96	1	0	0	3.8475
151	87	96	0	0	1	3.85
152	86	97	1	0	0	3.8525
152	85	97	0	0	1	3.855
151	84	97	0	1	1	3.8575
150	84	97	1	2	0	3.86
150	84	97	0	0	0	3.8625
151	84	97	1	0	0	3.865
151	84	97	0	0	0	3.8675
151	84	97	0	0	0	3.87
152	84	97	1	0	0	3.8725
151	84	97	0	1	0	3.875
151	83	98	0	0	0	3.8775
151	83	98	0	0	0	3.88
152	83	98	1	0	0	3.8825
150	84	97	0	2	0	3.885
150	84	97	0	0	0	3.8875
150	83	98	0	0	0	3.89
150	83	98	0	0	0	3.8925
150	84	98	1	0	0	3.895
150	84	98	0	0	0	3.8975
150	81	100	0	0	1	3.9
149	82	99	0	1	0	3.9025
149	82	99	0	0	0	3.905
149	81	99	0	0	1	3.9075
149	81	99	0	0	0	3.91
149	81	98	0	1	0	3.9125
149	81	97	0	1	0	3.915
148	81	97	0	1	0	3.9175
146	83	97	0	0	0	3.92
147	83	97	1	0	0	3.9225
147	83	97	0	0	0	3.925
147	83	97	1	1	0	3.9275
148	83	97	1	0	0	3.93
147	84	97	0	0	0	3.9325
147	83	98	0	0	0	3.935
148	83	97	1	1	0	3.9375
148	84	96	1	1	0	3.94
150	84	95	1	0	0	3.9425
151	84	94	0	0	0	3.945
152	83	95	1	0	0	3.9475
153	83	95	1	0	0	3.95
153	83	95	1	1	0	3.9525
152	84	94	0	1	0	3.955
153	83	94	0	0	0	3.9575
153	83	94	0	0	0	3.96
153	83	94	0	0	0	3.9625
153	83	94	1	1	0	3.965
153	84	94	1	0	0	3.9675
153	84	94	0	0	0	3.97
154	82	94	2	2	1	3.9725
154	82	94	0	0	0	3.975
154	81	95	0	0	0	3.9775
153	82	95	0	0	0	3.98
154	83	94	1	0	0	3.9825
154	83	93	0	1	0	3.985
155	83	93	1	0	0	3.9875
157	83	92	1	0	0	3.99
159	83	92	2	0	0	3.9925
160	83	92	1	0	0	3.995
162	83	92	2	0	0	3.9975
163	82	92	1	1	0	4
162	83	92	0	0	0	4.0025
162	83	91	0	1	0	4.005
161	83	90	0	2	0	4.0075
159	85	90	0	0	0	4.01
160	86	90	2	0	0	4.0125
160	85	90	0	1	0	4.015
159	86	90	0	0	0	4.0175
158	86	90	0	1	0	4.02
156	86	91	0	1	0	4.0225
158	87	91	3	0	0	4.025
158	87	91	0	0	0	4.0275
157	88	91	0	0	0	4.03
157	88	91	0	0	0	4.0325
156	88	91	0	1	0	4.035
156	87	91	0	0	1	4.0375
159	86	91	3	1	0	4.04
159	86	91	0	0	0	4.0425
159	85	92	0	0	0	4.045
159	84	93	0	0	0	4.0475
158	84	93	0	1	0	4.05
158	83	94	0	0	0	4.0525
160	83	93	1	0	0	4.055
159	83	93	0	1	0	4.0575
159	83	93	0	0	0	4.06
161	83	93	2	0	0	4.0625
160	83	93	0	1	0	4.065
161	83	93	1	0	0	4.0675
161	82	93	0	0	1	4.07
161	82	93	0	0	0	4.0725
162	83	93	2	0	0	4.075
162	83	93	0	0	0	4.0775
162	83	93	0	0	0	4.08
160	85	93	0	0	0	4.0825
160	86	93	1	0	0	4.085
160	86	93	0	0	0	4.0875
160	85	94	0	0	0	4.09
160	84	95	0	0	0	4.0925
160	84	95	0	0	0	4.095
161	84	94	1	1	0	4.0975
161	83	94	0	1	0	4.1
161	83	93	0	1	0	4.1025
161	84	93	1	0	0	4.105
160	84	94	0	0	0	4.1075
160	84	93	0	1	0	4.11
162	83	93	2	1	0	4.1125
162	83	93	0	0	0	4.115
162	83	93	0	0	0	4.1175
162	82	94	0	0	0	4.12
162	82	94	0	0	0	4.1225
162	83	93	1	1	0	4.125
163	83	93	1	0	0	4.1275
162	83	94	1	1	0	4.13
164	82	93	1	0	1	4.1325
164	82	93	0	0	0	4.135
164	82	93	0	0	0	4.1375
164	83	93	1	0	0	4.14
164	81	96	1	0	0	4.1425
163	82	96	0	0	0	4.145
162	83	96	0	0	0	4.1475
162	83	96	0	0	0	4.15
163	83	96	1	0	0	4.1525
163	84	95	0	0	0	4.155
164	84	94	0	0	0	4.1575
163	83	96	0	0	0	4.16
164	83	96	1	0	0	4.1625
164	83	96	0	0	0	4.165
164	82	96	1	1	1	4.1675
164	82	96	1	1	0	4.17
165	81	97	1	0	0	4.1725
167	81	97	2	0	0	4.175
167	81	97	0	0	0	4.1775
167	81	97	0	0	0	4.18
166	81	96	0	2	0	4.1825
166	81	96	0	0	0	4.185
166	81	96	0	0	0	4.1875
166	82	96	1	0	0	4.19
166	83	95	0	0	0	4.1925
166	84	94	0	0	0	4.195
167	83	94	1	0	1	4.1975
168	82	94	1	0	1	4.2
167	82	94	0	1	0	4.2025
168	83	94	2	0	0	4.205
167	83	95	1	1	0	4.2075
166	85	94	0	0	0	4.21
168	85	94	3	1	0	4.2125
167	86	94	0	0	0	4.215
167	86	94	0	0	0	4.2175
