S	I	R	t
246	28	126	4.87875
247	28	125	4.88
247	28	125	4.88125
247	28	125	4.8825
247	28	125	4.88375
247	28	125	4.885
247	28	125	4.88625
246	29	125	4.8875
246	29	125	4.88875
246	29	125	4.89
246	29	125	4.89125
246	29	125	4.8925
248	29	123	4.89375
249	29	122	4.895
249	29	122	4.89625
249	29	122	4.8975
249	29	122	4.89875
249	29	122	4.9
249	29	122	4.90125
249	28	123	4.9025
249	28	123	4.90375
249	28	123	4.905
248	29	123	4.90625
248	29	123	4.9075
248	29	123	4.90875
248	28	124	4.91
248	28	124	4.91125
248	28	124	4.9125
249	28	123	4.91375
249	28	123	4.915
249	28	123	4.91625
249	28	123	4.9175
249	28	123	4.91875
249	28	123	4.92
249	28	123	4.92125
249	28	123	4.9225
249	28	123	4.92375
249	28	123	4.925
249	28	123	4.92625
249	27	124	4.9275
249	27	124	4.92875
249	27	124	4.93
249	27	124	4.93125
249	27	124	4.9325
248	28	124	4.93375
248	28	124	4.935
248	28	124	4.93625
247	29	124	4.9375
247	29	124	4.93875
246	30	124	4.94
246	29	125	4.94125
246	28	126	4.9425
246	28	126	4.94375
246	28	126	4.945
246	28	126	4.94625
246	28	126	4.9475
246	29	125	4.94875
246	28	126	4.95
246	28	126	4.95125
245	29	126	4.9525
245	29	126	4.95375
245	29	126	4.955
245	29	126	4.95625
245	29	126	4.9575
245	29	126	4.95875
245	29	126	4.96
245	29	126	4.96125
245	29	126	4.9625
245	28	127	4.96375
245	28	127	4.965
245	28	127	4.96625
244	29	127	4.9675
244	29	127	4.96875
244	29	127	4.97
244	29	127	4.97125
243	30	127	4.9725
243	30	127	4.97375
243	30	127	4.975
243	30	127	4.97625
243	30	127	4.9775
243	30	127	4.97875
243	30	127	4.98
243	30	127	4.98125
243	30	127	4.9825
243	30	127	4.98375
243	30	127	4.985
243	30	127	4.98625
243	30	127	4.9875
244	30	126	4.98875
244	30	126	4.99
243	31	126	4.99125
243	31	126	4.9925
243	31	126	4.99375
243	31	126	4.995
242	32	126	4.99625
242	32	126	4.9975
242	32	126	4.99875
242	32	126	5
242	31	127	5.00125
242	31	127	5.0025
242	31	127	5.00375
242	31	127	5.005
242	31	127	5.00625
242	31	127	5.0075
243	31	126	5.00875
243	31	126	5.01
243	31	126	5.01125
243	31	126	5.0125
243	31	126	5.01375
243	31	126	5.015
243	31	126	5.01625
243	31	126	5.0175
243	31	126	5.01875
243	30	127	5.02
244	30	126	5.02125
244	30	126	5.0225
244	30	126	5.02375
244	30	126	5.025
244	30	126	5.02625
244	30	126	5.0275
244	30	126	5.02875
244	30	126	5.03
244	30	126	5.03125
244	30	126	5.0325
244	30	126	5.03375
245	29	126	5.035
245	29	126	5.03625
245	29	126	5.0375
245	29	126	5.03875
245	29	126	5.04
245	29	126	5.04125
245	29	126	5.0425
245	29	126	5.04375
244	30	126	5.045
244	30	126	5.04625
243	31	126	5.0475
243	31	126	5.04875
243	31	126	5.05
243	31	126	5.05125
243	32	125	5.0525
243	32	125	5.05375
243	32	125	5.055
243	32	125	5.05625
242	33	125	5.0575
242	33	125	5.05875
242	33	125	5.06
242	33	125	5.06125
241	34	125	5.0625
241	34	125	5.06375
241	34	125	5.065
241	34	125	5.06625
240	35	125	5.0675
240	35	125	5.06875
240	35	125	5.07
240	35	125	5.07125
240	35	125	5.0725
240	35	125	5.07375
240	35	125	5.075
240	35	125	5.07625
240	35	125	5.0775
240	35	125	5.07875
239	36	125	5.08
239	36	125	5.08125
239	36	125	5.0825
239	36	125	5.08375
239	36	125	5.085
239	36	125	5.08625
239	36	125	5.0875
239	36	125	5.08875
239	36	125	5.09
239	36	125	5.09125
239	36	125	5.0925
239	36	125	5.09375
239	36	125	5.095
239	36	125	5.09625
239	36	125	5.0975
239	36	125	5.09875
239	36	125	5.1
239	36	125	5.10125
239	36	125	5.1025
239	36	125	5.10375
239	36	125	5.105
239	35	126	5.10625
239	35	126	5.1075
239	35	126	5.10875
239	35	126	5.11
239	35	126	5.11125
239	35	126	5.1125
240	35	125	5.11375
240	35	125	5.115
240	35	125	5.11625
240	35	125	5.1175
240	35	125	5.11875
240	35	125	5.12
240	35	125	5.12125
240	35	125	5.1225
240	35	125	5.12375
240	35	125	5.125
239	36	125	5.12625
239	36	125	5.1275
239	36	125	5.12875
239	35	126	5.13
239	35	126	5.13125
239	35	126	5.1325
238	36	126	5.13375
238	36	126	5.135
238	35	127	5.13625
238	35	127	5.1375
238	35	127	5.13875
237	36	127	5.14
237	36	127	5.14125
237	36	127	5.1425
237	36	127	5.14375
237	36	127	5.145
237	36	127	5.14625
237	36	127	5.1475
237	36	127	5.14875
237	36	127	5.15
236	37	127	5.15125
236	37	127	5.1525
235	38	127	5.15375
235	38	127	5.155
235	38	127	5.15625
235	38	127	5.1575
235	38	127	5.15875
235	37	128	5.16
235	37	128	5.16125
235	37	128	5.1625
235	37	128	5.16375
235	37	128	5.165
235	37	128	5.16625
235	37	128	5.1675
235	37	128	5.16875
235	37	128	5.17
235	37	128	5.17125
235	37	128	5.1725
235	37	128	5.17375
235	37	128	5.175
235	37	128	5.17625
235	37	128	5.1775
234	38	128	5.17875
234	38	128	5.18
234	38	128	5.18125
234	38	128	5.1825
234	38	128	5.18375
234	38	128	5.185
234	38	128	5.18625
234	38	128	5.1875
234	38	128	5.18875
234	37	129	5.19
234	37	129	5.19125
234	37	129	5.1925
234	35	131	5.19375
234	34	132	5.195
234	33	133	5.19625
234	33	133	5.1975
234	33	133	5.19875
234	33	133	5.2
234	33	133	5.20125
234	33	133	5.2025
234	33	133	5.20375
234	32	134	5.205
234	32	134	5.20625
234	32	134	5.2075
234	32	134	5.20875
234	32	134	5.21
234	32	134	5.21125
236	32	132	5.2125
236	32	132	5.21375
236	32	132	5.215
237	31	132	5.21625
237	31	132	5.2175
238	31	131	5.21875
238	31	131	5.22
238	31	131	5.22125
238	30	132	5.2225
238	30	132	5.22375
238	30	132	5.225
238	30	132	5.22625
238	30	132	5.2275
238	30	132	5.22875
238	30	132	5.23
238	30	132	5.23125
239	30	131	5.2325
239	30	131	5.23375
239	30	131	5.235
239	30	131	5.23625
239	30	131	5.2375
239	30	131	5.23875
239	30	131	5.24
240	30	130	5.24125
240	30	130	5.2425
240	30	130	5.24375
239	31	130	5.245
239	31	130	5.24625
239	31	130	5.2475
239	31	130	5.24875
239	30	131	5.25
239	30	131	5.25125
238	31	131	5.2525
238	31	131	5.25375
238	31	131	5.255
238	31	131	5.25625
238	31	131	5.2575
238	31	131	5.25875
238	31	131	5.26
239	31	130	5.26125
239	31	130	5.2625
238	32	130	5.26375
237	33	130	5.265
237	33	130	5.26625
237	33	130	5.2675
237	33	130	5.26875
238	33	129	5.27
239	33	128	5.27125
239	33	128	5.2725
239	33	128	5.27375
239	33	128	5.275
239	33	128	5.27625
239	33	128	5.2775
239	33	128	5.27875
239	33	128	5.28
239	32	129	5.28125
239	32	129	5.2825
239	32	129	5.28375
239	32	129	5.285
239	32	129	5.28625
239	32	129	5.2875
239	32	129	5.28875
239	32	129	5.29
239	32	129	5.29125
239	32	129	5.2925
239	31	130	5.29375
239	31	130	5.295
239	31	130	5.29625
239	31	130	5.2975
239	31	130	5.29875
239	31	130	5.3
239	31	130	5.30125
238	31	131	5.3025
238	31	131	5.30375
238	31	131	5.305
238	31	131	5.30625
238	30	132	5.3075
238	30	132	5.30875
237	31	132	5.31
237	31	132	5.31125
236	32	132	5.3125
236	32	132	5.31375
236	32	132	5.315
236	32	132	5.31625
235	33	132	5.3175
235	32	133	5.31875
235	32	133	5.32
235	32	133	5.32125
235	32	133	5.3225
235	32	133	5.32375
235	32	133	5.325
235	32	133	5.32625
235	32	133	5.3275
235	32	133	5.32875
235	32	133	5.33
235	32	133	5.33125
235	32	133	5.3325
236	32	132	5.33375
236	31	133	5.335
236	31	133	5.33625
236	30	134	5.3375
236	30	134	5.33875
236	30	134	5.34
236	30	134	5.34125
236	29	135	5.3425
236	28	136	5.34375
236	28	136	5.345
237	28	135	5.34625
237	28	135	5.3475
236	29	135	5.34875
236	29	135	5.35
236	29	135	5.35125
235	30	135	5.3525
235	30	135	5.35375
235	30	135	5.355
235	30	135	5.35625
235	30	135	5.3575
235	30	135	5.35875
234	31	135	5.36
234	31	135	5.36125
234	31	135	5.3625
234	31	135	5.36375
235	30	135	5.365
236	30	134	5.36625
236	30	134	5.3675
236	30	134	5.36875
236	30	134	5.37
235	31	134	5.37125
235	31	134	5.3725
235	31	134	5.37375
235	31	134	5.375
235	31	134	5.37625
235	31	134	5.3775
235	31	134	5.37875
235	31	134	5.38
235	31	134	5.38125
235	31	134	5.3825
235	31	134	5.38375
235	31	134	5.385
235	31	134	5.38625
235	31	134	5.3875
235	30	135	5.38875
235	30	135	5.39
235	30	135	5.39125
235	30	135	5.3925
235	30	135	5.39375
236	30	134	5.395
236	30	134	5.39625
236	30	134	5.3975
236	30	134	5.39875
236	29	135	5.4
236	29	135	5.40125
236	29	135	5.4025
235	30	135	5.40375
235	30	135	5.405
235	30	135	5.40625
235	30	135	5.4075
235	30	135	5.40875
236	30	134	5.41
236	30	134	5.41125
236	30	134	5.4125
236	30	134	5.41375
236	30	134	5.415
236	30	134	5.41625
236	30	134	5.4175
236	30	134	5.41875
237	30	133	5.42
237	30	133	5.42125
237	30	133	5.4225
237	30	133	5.42375
237	30	133	5.425
237	30	133	5.42625
237	30	133	5.4275
237	30	133	5.42875
237	30	133	5.43
237	29	134	5.43125
237	29	134	5.4325
237	29	134	5.43375
237	29	134	5.435
237	29	134	5.43625
237	29	134	5.4375
236	30	134	5.43875
236	30	134	5.44
236	30	134	5.44125
236	29	135	5.4425
236	29	135	5.44375
236	29	135	5.445
236	29	135	5.44625
236	29	135	5.4475
236	28	136	5.44875
237	28	135	5.45
237	28	135	5.45125
238	28	134	5.4525
238	28	134	5.45375
238	28	134	5.455
238	28	134	5.45625
238	28	134	5.4575
238	28	134	5.45875
236	30	134	5.46
236	30	134	5.46125
236	30	134	5.4625
236	30	134	5.46375
236	29	135	5.465
236	28	136	5.46625
236	28	136	5.4675
236	28	136	5.46875
236	28	136	5.47
236	28	136	5.47125
236	28	136	5.4725
236	28	136	5.47375
235	28	137	5.475
235	28	137	5.47625
235	28	137	5.4775
235	28	137	5.47875
235	28	137	5.48
235	28	137	5.48125
235	28	137	5.4825
235	28	137	5.48375
235	27	138	5.485
235	27	138	5.48625
235	27	138	5.4875
236	27	137	5.48875
236	27	137	5.49
236	27	137	5.49125
236	27	137	5.4925
236	26	138	5.49375
236	26	138	5.495
236	26	138	5.49625
236	26	138	5.4975
236	26	138	5.49875
237	26	137	5.5
238	26	136	5.50125
238	25	137	5.5025
238	25	137	5.50375
237	26	137	5.505
237	26	137	5.50625
237	26	137	5.5075
236	27	137	5.50875
236	27	137	5.51
236	27	137	5.51125
236	27	137	5.5125
237	27	136	5.51375
237	27	136	5.515
237	27	136	5.51625
237	27	136	5.5175
237	27	136	5.51875
237	27	136	5.52
237	27	136	5.52125
237	27	136	5.5225
238	27	135	5.52375
238	27	135	5.525
238	27	135	5.52625
238	27	135	5.5275
238	27	135	5.52875
238	27	135	5.53
238	27	135	5.53125
238	27	135	5.5325
238	27	135	5.53375
238	27	135	5.535
239	27	134	5.53625
240	27	133	5.5375
240	27	133	5.53875
240	27	133	5.54
240	27	133	5.54125
240	27	133	5.5425
240	27	133	5.54375
240	27	133	5.545
241	27	132	5.54625
240	28	132	5.5475
240	28	132	5.54875
240	28	132	5.55
240	28	132	5.55125
240	28	132	5.5525
239	29	132	5.55375
239	29	132	5.555
239	29	132	5.55625
239	29	132	5.5575
239	29	132	5.55875
238	30	132	5.56
238	30	132	5.56125
238	30	132	5.5625
238	30	132	5.56375
238	30	132	5.565
238	30	132	5.56625
238	30	132	5.5675
238	30	132	5.56875
238	30	132	5.57
238	29	133	5.57125
238	29	133	5.5725
238	29	133	5.57375
239	29	132	5.575
238	30	132	5.57625
238	30	132	5.5775
238	30	132	5.57875
238	30	132	5.58
237	31	132	5.58125
237	31	132	5.5825
237	31	132	5.58375
237	31	132	5.585
237	31	132	5.58625
237	31	132	5.5875
237	31	132	5.58875
238	31	131	5.59
238	31	131	5.59125
238	30	132	5.5925
238	30	132	5.59375
238	30	132	5.595
238	30	132	5.59625
238	30	132	5.5975
238	30	132	5.59875
238	30	132	5.6
237	31	132	5.60125
238	31	131	5.6025
238	30	132	5.60375
238	30	132	5.605
238	30	132	5.60625
239	30	131	5.6075
238	31	131	5.60875
238	31	131	5.61
238	31	131	5.61125
238	31	131	5.6125
238	31	131	5.61375
238	31	131	5.615
238	31	131	5.61625
238	31	131	5.6175
238	31	131	5.61875
238	31	131	5.62
238	31	131	5.62125
239	31	130	5.6225
239	31	130	5.62375
239	31	130	5.625
239	31	130	5.62625
239	31	130	5.6275
238	32	130	5.62875
238	32	130	5.63
238	31	131	5.63125
238	31	131	5.6325
237	32	131	5.63375
237	31	132	5.635
237	30	133	5.63625
237	29	134	5.6375
237	29	134	5.63875
237	29	134	5.64
237	29	134	5.64125
237	29	134	5.6425
237	29	134	5.64375
237	29	134	5.645
237	29	134	5.64625
236	30	134	5.6475
235	31	134	5.64875
236	31	133	5.65
235	32	133	5.65125
234	33	133	5.6525
234	32	134	5.65375
234	32	134	5.655
234	32	134	5.65625
234	32	134	5.6575
234	32	134	5.65875
233	33	134	5.66
232	34	134	5.66125
232	34	134	5.6625
232	34	134	5.66375
232	34	134	5.665
232	34	134	5.66625
232	34	134	5.6675
231	35	134	5.66875
231	35	134	5.67
231	35	134	5.67125
231	35	134	5.6725
231	35	134	5.67375
231	35	134	5.675
231	35	134	5.67625
231	35	134	5.6775
231	35	134	5.67875
231	35	134	5.68
231	35	134	5.68125
230	36	134	5.6825
232	36	132	5.68375
232	36	132	5.685
232	36	132	5.68625
232	36	132	5.6875
232	36	132	5.68875
231	37	132	5.69
231	37	132	5.69125
231	37	132	5.6925
231	37	132	5.69375
231	37	132	5.695
231	37	132	5.69625
230	38	132	5.6975
230	37	133	5.69875
230	37	133	5.7
230	37	133	5.70125
230	37	133	5.7025
230	37	133	5.70375
230	37	133	5.705
229	38	133	5.70625
229	38	133	5.7075
229	38	133	5.70875
229	38	133	5.71
229	38	133	5.71125
229	38	133	5.7125
230	38	132	5.71375
230	38	132	5.715
230	38	132	5.71625
230	38	132	5.7175
230	38	132	5.71875
230	38	132	5.72
229	39	132	5.72125
229	39	132	5.7225
229	39	132	5.72375
229	39	132	5.725
230	39	131	5.72625
230	38	132	5.7275
230	38	132	5.72875
230	38	132	5.73
230	38	132	5.73125
231	38	131	5.7325
231	38	131	5.73375
231	38	131	5.735
231	38	131	5.73625
231	38	131	5.7375
231	37	132	5.73875
231	37	132	5.74
231	37	132	5.74125
231	37	132	5.7425
231	37	132	5.74375
231	37	132	5.745
231	36	133	5.74625
232	36	132	5.7475
233	36	131	5.74875
233	36	131	5.75
233	36	131	5.75125
234	36	130	5.7525
234	36	130	5.75375
234	36	130	5.755
233	37	130	5.75625
233	37	130	5.7575
233	37	130	5.75875
234	37	129	5.76
234	37	129	5.76125
234	37	129	5.7625
234	37	129	5.76375
234	37	129	5.765
234	37	129	5.76625
235	37	128	5.7675
235	37	128	5.76875
236	37	127	5.77
235	38	127	5.77125
234	39	127	5.7725
234	39	127	5.77375
233	40	127	5.775
233	40	127	5.77625
233	40	127	5.7775
232	41	127	5.77875
232	41	127	5.78
232	41	127	5.78125
232	41	127	5.7825
232	41	127	5.78375
233	41	126	5.785
233	41	126	5.78625
233	41	126	5.7875
233	41	126	5.78875
233	41	126	5.79
232	42	126	5.79125
232	42	126	5.7925
232	42	126	5.79375
232	42	126	5.795
232	42	126	5.79625
232	42	126	5.7975
232	42	126	5.79875
232	42	126	5.8
232	42	126	5.80125
232	42	126	5.8025
232	42	126	5.80375
232	42	126	5.805
232	42	126	5.80625
232	42	126	5.8075
232	42	126	5.80875
232	42	126	5.81
233	42	125	5.81125
233	42	125	5.8125
234	40	126	5.81375
234	40	126	5.815
234	40	126	5.81625
234	40	126	5.8175
234	40	126	5.81875
234	40	126	5.82
234	40	126	5.82125
234	40	126	5.8225
234	40	126	5.82375
235	40	125	5.825
235	40	125	5.82625
235	40	125	5.8275
235	40	125	5.82875
235	40	125	5.83
235	40	125	5.83125
235	40	125	5.8325
235	40	125	5.83375
235	40	125	5.835
235	40	125	5.83625
234	40	126	5.8375
234	40	126	5.83875
234	40	126	5.84
234	40	126	5.84125
233	41	126	5.8425
233	41	126	5.84375
234	41	125	5.845
234	41	125	5.84625
234	41	125	5.8475
233	41	126	5.84875
233	41	126	5.85
234	41	125	5.85125
234	41	125	5.8525
234	41	125	5.85375
234	41	125	5.855
234	41	125	5.85625
234	41	125	5.8575
234	41	125	5.85875
234	41	125	5.86
233	42	125	5.86125
233	42	125	5.8625
233	41	126	5.86375
233	41	126	5.865
233	41	126	5.86625
233	41	126	5.8675
233	41	126	5.86875
233	41	126	5.87
233	41	126	5.87125
233	40	127	5.8725
233	40	127	5.87375
233	40	127	5.875
233	40	127	5.87625
233	40	127	5.8775
233	40	127	5.87875
233	40	127	5.88
233	40	127	5.88125
234	39	127	5.8825
234	39	127	5.88375
234	39	127	5.885
234	39	127	5.88625
234	39	127	5.8875
234	39	127	5.88875
234	39	127	5.89
234	38	128	5.89125
235	38	127	5.8925
235	38	127	5.89375
235	38	127	5.895
235	38	127	5.89625
235	38	127	5.8975
233	40	127	5.89875
233	40	127	5.9
233	39	128	5.90125
234	39	127	5.9025
234	39	127	5.90375
234	39	127	5.905
234	38	128	5.90625
234	38	128	5.9075
234	37	129	5.90875
234	36	130	5.91
235	36	129	5.91125
235	36	129	5.9125
236	36	128	5.91375
237	36	127	5.915
237	35	128	5.91625
237	35	128	5.9175
237	35	128	5.91875
237	35	128	5.92
237	35	128	5.92125
237	35	128	5.9225
237	35	128	5.92375
237	35	128	5.925
237	35	128	5.92625
237	35	128	5.9275
237	35	128	5.92875
237	35	128	5.93
237	35	128	5.93125
237	35	128	5.9325
237	35	128	5.93375
237	35	128	5.935
237	35	128	5.93625
237	35	128	5.9375
237	35	128	5.93875
237	35	128	5.94
237	35	128	5.94125
237	35	128	5.9425
237	35	128	5.94375
235	37	128	5.945
235	37	128	5.94625
234	37	129	5.9475
234	37	129	5.94875
233	37	130	5.95
233	37	130	5.95125
233	37	130	5.9525
233	37	130	5.95375
233	37	130	5.955
233	37	130	5.95625
233	37	130	5.9575
233	37	130	5.95875
233	37	130	5.96
232	38	130	5.96125
232	38	130	5.9625
232	38	130	5.96375
233	38	129	5.965
233	38	129	5.96625
232	39	129	5.9675
232	39	129	5.96875
232	39	129	5.97
232	38	130	5.97125
232	37	131	5.9725
232	36	132	5.97375
233	36	131	5.975
234	35	131	5.97625
234	35	131	5.9775
234	35	131	5.97875
234	35	131	5.98
234	35	131	5.98125
233	36	131	5.9825
232	37	131	5.98375
232	37	131	5.985
232	36	132	5.98625
232	36	132	5.9875
233	36	131	5.98875
233	36	131	5.99
233	36	131	5.99125
233	36	131	5.9925
234	36	130	5.99375
234	36	130	5.995
235	36	129	5.99625
235	36	129	5.9975
235	36	129	5.99875
233	38	129	6
233	38	129	6.00125
234	38	128	6.0025
235	38	127	6.00375
235	37	128	6.005
235	37	128	6.00625
235	37	128	6.0075
235	37	128	6.00875
235	37	128	6.01
235	36	129	6.01125
235	36	129	6.0125
235	36	129	6.01375
234	37	129	6.015
234	37	129	6.01625
234	37	129	6.0175
234	37	129	6.01875
234	37	129	6.02
233	38	129	6.02125
233	38	129	6.0225
233	38	129	6.02375
233	38	129	6.025
234	38	128	6.02625
234	38	128	6.0275
234	38	128	6.02875
234	38	128	6.03
234	38	128	6.03125
234	38	128	6.0325
234	38	128	6.03375
232	39	129	6.035
232	39	129	6.03625
232	39	129	6.0375
232	39	129	6.03875
232	39	129	6.04
231	40	129	6.04125
231	40	129	6.0425
231	40	129	6.04375
231	40	129	6.045
231	40	129	6.04625
231	40	129	6.0475
231	40	129	6.04875
231	40	129	6.05
231	40	129	6.05125
230	41	129	6.0525
230	41	129	6.05375
230	40	130	6.055
229	41	130	6.05625
229	41	130	6.0575
229	41	130	6.05875
229	41	130	6.06
229	42	129	6.06125
228	43	129	6.0625
228	43	129	6.06375
228	43	129	6.065
228	43	129	6.06625
228	43	129	6.0675
228	43	129	6.06875
228	43	129	6.07
228	43	129	6.07125
228	43	129	6.0725
228	41	131	6.07375
228	41	131	6.075
228	41	131	6.07625
228	40	132	6.0775
228	40	132	6.07875
228	40	132	6.08
228	40	132	6.08125
228	40	132	6.0825
228	39	133	6.08375
228	39	133	6.085
228	39	133	6.08625
227	40	133	6.0875
227	40	133	6.08875
227	40	133	6.09
227	40	133	6.09125
227	40	133	6.0925
227	40	133	6.09375
228	40	132	6.095
228	40	132	6.09625
228	40	132	6.0975
228	40	132	6.09875
228	40	132	6.1
228	40	132	6.10125
228	40	132	6.1025
228	39	133	6.10375
228	39	133	6.105
228	39	133	6.10625
228	39	133	6.1075
228	39	133	6.10875
228	39	133	6.11
228	39	133	6.11125
228	38	134	6.1125
228	38	134	6.11375
228	38	134	6.115
228	38	134	6.11625
228	38	134	6.1175
228	38	134	6.11875
228	38	134	6.12
228	38	134	6.12125
228	38	134	6.1225
228	38	134	6.12375
228	38	134	6.125
228	38	134	6.12625
228	38	134	6.1275
229	38	133	6.12875
229	38	133	6.13
229	38	133	6.13125
229	38	133	6.1325
229	38	133	6.13375
229	38	133	6.135
229	38	133	6.13625
229	38	133	6.1375
228	39	133	6.13875
228	39	133	6.14
227	40	133	6.14125
227	40	133	6.1425
227	40	133	6.14375
225	42	133	6.145
225	42	133	6.14625
225	42	133	6.1475
225	42	133	6.14875
224	43	133	6.15
224	43	133	6.15125
224	43	133	6.1525
222	45	133	6.15375
222	45	133	6.155
221	46	133	6.15625
221	46	133	6.1575
221	46	133	6.15875
221	46	133	6.16
221	46	133	6.16125
221	46	133	6.1625
221	46	133	6.16375
222	46	132	6.165
222	46	132	6.16625
222	46	132	6.1675
222	46	132	6.16875
222	46	132	6.17
223	46	131	6.17125
223	46	131	6.1725
223	46	131	6.17375
223	46	131	6.175
224	46	130	6.17625
224	46	130	6.1775
224	46	130	6.17875
224	46	130	6.18
223	47	130	6.18125
223	47	130	6.1825
222	47	131	6.18375
222	46	132	6.185
222	46	132	6.18625
221	47	132	6.1875
221	47	132	6.18875
221	47	132	6.19
221	47	132	6.19125
222	47	131	6.1925
222	47	131	6.19375
222	47	131	6.195
222	47	131	6.19625
222	47	131	6.1975
222	47	131	6.19875
222	47	131	6.2
222	46	132	6.20125
222	46	132	6.2025
222	45	133	6.20375
222	44	134	6.205
221	45	134	6.20625
222	45	133	6.2075
222	45	133	6.20875
222	45	133	6.21
222	44	134	6.21125
222	43	135	6.2125
222	43	135	6.21375
222	43	135	6.215
222	43	135	6.21625
223	43	134	6.2175
223	43	134	6.21875
223	43	134	6.22
223	43	134	6.22125
225	43	132	6.2225
224	44	132	6.22375
223	45	132	6.225
222	45	133	6.22625
222	45	133	6.2275
222	45	133	6.22875
222	45	133	6.23
222	45	133	6.23125
222	45	133	6.2325
222	45	133	6.23375
222	45	133	6.235
221	46	133	6.23625
221	46	133	6.2375
222	46	132	6.23875
222	46	132	6.24
222	46	132	6.24125
222	46	132	6.2425
222	46	132	6.24375
222	46	132	6.245
222	46	132	6.24625
222	46	132	6.2475
222	46	132	6.24875
222	46	132	6.25
221	47	132	6.25125
222	47	131	6.2525
222	47	131	6.25375
222	47	131	6.255
222	47	131	6.25625
222	47	131	6.2575
222	47	131	6.25875
222	47	131	6.26
221	48	131	6.26125
221	48	131	6.2625
222	47	131	6.26375
221	48	131	6.265
220	49	131	6.26625
220	49	131	6.2675
220	49	131	6.26875
220	49	131	6.27
220	49	131	6.27125
220	49	131	6.2725
220	49	131	6.27375
220	49	131	6.275
220	49	131	6.27625
220	48	132	6.2775
220	48	132	6.27875
220	48	132	6.28
220	48	132	6.28125
220	48	132	6.2825
221	48	131	6.28375
221	49	130	6.285
220	50	130	6.28625
220	50	130	6.2875
220	50	130	6.28875
220	50	130	6.29
220	50	130	6.29125
219	51	130	6.2925
219	51	130	6.29375
219	51	130	6.295
219	51	130	6.29625
219	51	130	6.2975
219	51	130	6.29875
219	51	130	6.3
219	51	130	6.30125
219	51	130	6.3025
219	51	130	6.30375
219	51	130	6.305
220	50	130	6.30625
220	50	130	6.3075
220	50	130	6.30875
220	50	130	6.31
220	50	130	6.31125
220	50	130	6.3125
220	50	130	6.31375
220	50	130	6.315
220	50	130	6.31625
221	50	129	6.3175
221	50	129	6.31875
221	50	129	6.32
221	50	129	6.32125
221	50	129	6.3225
221	50	129	6.32375
221	50	129	6.325
221	50	129	6.32625
221	50	129	6.3275
221	50	129	6.32875
221	50	129	6.33
221	50	129	6.33125
220	51	129	6.3325
219	52	129	6.33375
219	52	129	6.335
218	53	129	6.33625
218	53	129	6.3375
218	52	130	6.33875
218	52	130	6.34
218	52	130	6.34125
218	53	129	6.3425
218	52	130	6.34375
218	52	130	6.345
218	52	130	6.34625
218	52	130	6.3475
218	52	130	6.34875
218	52	130	6.35
218	51	131	6.35125
217	52	131	6.3525
218	52	130	6.35375
218	52	130	6.355
218	52	130	6.35625
218	52	130	6.3575
218	52	130	6.35875
218	52	130	6.36
218	52	130	6.36125
218	52	130	6.3625
218	52	130	6.36375
218	52	130	6.365
219	52	129	6.36625
219	52	129	6.3675
219	52	129	6.36875
219	52	129	6.37
219	52	129	6.37125
218	53	129	6.3725
217	54	129	6.37375
217	54	129	6.375
217	53	130	6.37625
217	53	130	6.3775
217	52	131	6.37875
218	52	130	6.38
217	53	130	6.38125
217	53	130	6.3825
216	54	130	6.38375
216	54	130	6.385
216	54	130	6.38625
216	53	131	6.3875
216	52	132	6.38875
216	52	132	6.39
215	53	132	6.39125
215	53	132	6.3925
215	53	132	6.39375
215	53	132	6.395
215	53	132	6.39625
215	53	132	6.3975
215	53	132	6.39875
215	53	132	6.4
215	53	132	6.40125
215	53	132	6.4025
215	53	132	6.40375
214	54	132	6.405
214	54	132	6.40625
214	54	132	6.4075
214	54	132	6.40875
215	54	131	6.41
216	53	131	6.41125
216	53	131	6.4125
216	53	131	6.41375
216	53	131	6.415
216	53	131	6.41625
216	53	131	6.4175
218	52	130	6.41875
218	52	130	6.42
219	52	129	6.42125
219	52	129	6.4225
218	53	129	6.42375
218	53	129	6.425
218	53	129	6.42625
217	54	129	6.4275
217	54	129	6.42875
216	54	130	6.43
216	54	130	6.43125
215	55	130	6.4325
215	55	130	6.43375
216	55	129	6.435
216	55	129	6.43625
216	55	129	6.4375
215	56	129	6.43875
214	57	129	6.44
214	57	129	6.44125
214	57	129	6.4425
214	57	129	6.44375
214	57	129	6.445
214	57	129	6.44625
214	57	129	6.4475
214	56	130	6.44875
214	56	130	6.45
214	56	130	6.45125
214	56	130	6.4525
214	56	130	6.45375
215	54	131	6.455
215	54	131	6.45625
215	54	131	6.4575
215	54	131	6.45875
215	54	131	6.46
215	54	131	6.46125
215	54	131	6.4625
215	53	132	6.46375
215	52	133	6.465
215	52	133	6.46625
215	52	133	6.4675
215	51	134	6.46875
215	51	134	6.47
216	51	133	6.47125
216	51	133	6.4725
216	50	134	6.47375
217	50	133	6.475
217	50	133	6.47625
217	50	133	6.4775
217	51	132	6.47875
217	51	132	6.48
217	51	132	6.48125
217	52	131	6.4825
217	52	131	6.48375
217	52	131	6.485
217	52	131	6.48625
218	50	132	6.4875
218	50	132	6.48875
218	49	133	6.49
217	50	133	6.49125
218	50	132	6.4925
218	50	132	6.49375
218	50	132	6.495
218	50	132	6.49625
218	50	132	6.4975
218	50	132	6.49875
218	50	132	6.5
217	51	132	6.50125
217	51	132	6.5025
217	49	134	6.50375
217	49	134	6.505
